date,CW,EW,EBC,CW-EW,CW-EBC,MKT_RF,SMB,HML,RMW,CMA,RF,MOM
1968-12,-0.038536919819987164,-0.02445974949899799,-0.01969382045731297,-0.014077170320989173,-0.018843099362674195,-0.0393,0.0355,0.0004,-0.0191,0.0192999999999999,0.0043,0.0032
1969-01,-0.005212116565232643,-0.004498326653306613,-0.00403197664212229,-0.0007137899119260297,-0.001180139923110353,-0.0125,-0.0042,0.0166,-0.0152,0.0129,0.0053,-0.0015
1969-02,-0.04027328199770298,-0.06339840963855421,-0.05534680493774524,0.023125127640851235,0.015073522940042265,-0.0586,-0.0416,0.0089,0.0199,0.0075,0.0046,-0.0255
1969-03,0.03785964025929688,0.021137048000000002,0.015947045191387378,0.01672259225929688,0.021912595067909504,0.0266999999999999,-0.0051,-0.0042,-0.0134,-0.0044,0.0046,0.0406
1969-04,0.02538664003090387,0.011764983903420526,0.010942642084877403,0.013621656127483346,0.014443997946026469,0.0147,-0.0078,0.0002,0.0028,-0.0016,0.0053,0.0124
1969-05,0.006318187010692603,-0.005829839679358718,-0.009135067109847217,0.012148026690051321,0.01545325412053982,-0.001,-0.0018,0.0062,-0.0087,0.0105,0.0048,0.0181
1969-06,-0.050854975177716366,-0.08261812248995982,-0.07235541847587855,0.03176314731224346,0.021500443298162183,-0.0718,-0.0547,-0.011,0.0426999999999999,-0.0163,0.0051,-0.0231
1969-07,-0.05564207485474863,-0.06958654108216432,-0.06430455323896318,0.013944466227415686,0.00866247838421455,-0.07,-0.0339,0.0118,0.0151,0.0184,0.0053,0.0182
1969-08,0.04832028228128596,0.043712506,0.0367211407050924,0.004607776281285961,0.011599141576193558,0.0469,0.0058,-0.0375,0.0106,-0.0398,0.005,0.0214
1969-09,-0.020665301045617254,-0.018317559356136826,-0.01746723715633737,-0.002347741689480428,-0.0031980638892798834,-0.0297,0.0129,-0.0322,0.0336,-0.0062,0.0062,0.0243
1969-10,0.050296034188805294,0.06377774497991967,0.06338105939197626,-0.013481710791114376,-0.013085025203170966,0.0504999999999999,0.0391,-0.0312,0.0008,-0.0208,0.006,-0.0436
1969-11,-0.027254542084511637,-0.043121080321285137,-0.03877142014357997,0.0158665382367735,0.011516878059068331,-0.038,-0.0242,-0.0125,0.0139999999999999,0.0021,0.0052,0.0366999999999999
1969-12,-0.01360656263198068,-0.03993028714859437,-0.0348064254378869,0.02632372451661369,0.021199862805906224,-0.0263,-0.0372,-0.0288,0.0255,-0.0192,0.0064,0.0527
1970-01,-0.07152952237412608,-0.05838821084337349,-0.04786242338411215,-0.013141311530752584,-0.023667098990013923,-0.0810999999999999,0.0308,0.0317,-0.0175,0.0395999999999999,0.006,0.0056
1970-02,0.06358225167822272,0.06859236947791164,0.06749482828039696,-0.005010117799688921,-0.003912576602174242,0.0513999999999999,-0.0256999999999999,0.0369,-0.0241,0.0287,0.0062,0.0027
1970-03,0.0055528196886130855,0.003084178356713426,0.014808972697028097,0.0024686413318996594,-0.009256153008415011,-0.0106,-0.0242,0.0408,-0.0106,0.0441999999999999,0.0056999999999999,-0.0036
1970-04,-0.08573871408757419,-0.10880047294589178,-0.09412866066114123,0.023061758858317585,0.008389946573567036,-0.1099,-0.0634,0.0613999999999999,-0.0063,0.059,0.005,-0.0083
1970-05,-0.04998052647958832,-0.08231714028056111,-0.0708979881289375,0.032336613800972795,0.020917461649349177,-0.0691,-0.0446,0.0332,-0.0129,0.0379,0.0053,-0.0266
1970-06,-0.043239141318559,-0.058854382765531066,-0.045345829696738824,0.015615241446972065,0.002106688378179823,-0.0579999999999999,-0.021,0.0044,0.0014,0.0271,0.0058,0.0564
1970-07,0.08028850491688902,0.08190326052104208,0.07234241909490448,-0.0016147556041530564,0.007946085821984541,0.0692,-0.0066,0.0093,-0.003,0.0172,0.0052,-0.0312
1970-08,0.052689209390173554,0.06274164729458917,0.053694152733740716,-0.010052437904415616,-0.001004943343567162,0.045,0.0144,0.0141,0.0056999999999999,-0.0014,0.0053,-0.0668
1970-09,0.039026503546347076,0.06525035270541082,0.04757438157090153,-0.02622384915906375,-0.008547878024554457,0.0418,0.085,-0.0541,0.0025,-0.0598,0.0054,-0.0864
1970-10,-0.006167850114118391,-0.03216306212424849,-0.017316732936522434,0.025995212010130102,0.011148882822404043,-0.0227999999999999,-0.0436,0.0021,0.0181,0.0225,0.0046,0.0944999999999999
1970-11,0.05682836100589187,0.04693661923847695,0.05021172610217567,0.009891741767414919,0.006616634903716202,0.0462,-0.0388,0.0158,0.0153,0.0139,0.0046,0.0259
1970-12,0.06117800355968116,0.08450471887550201,0.0780720469927231,-0.023326715315820853,-0.016894043433041947,0.0574,0.0289,0.0104,0.0028,0.003,0.0042,-0.023
1971-01,0.04672090504610872,0.08376713026052104,0.06454315995504267,-0.03704622521441232,-0.01782225490893395,0.0483,0.0744,0.0155,-0.0202,-0.0006,0.0038,-0.0686
1971-02,0.015886054312641805,0.02110118875502008,0.021710153820172405,-0.005215134442378276,-0.0058240995075306,0.0141,0.0200999999999999,-0.0124,0.0064,-0.008,0.0033,0.0081999999999999
1971-03,0.04165234121186469,0.039887585170340675,0.034735105441865054,0.0017647560415240127,0.006917235769999634,0.0412,0.0222,-0.0395,0.0178,-0.0265,0.003,-0.0139999999999999
1971-04,0.04068792182620257,0.04137386573146293,0.030762016969619683,-0.0006859439052603611,0.009925904856582884,0.0315,-0.0036,0.0086,-0.0146,0.0085,0.0028,0.0136
1971-05,-0.035201830852956195,-0.04109539278557114,-0.037499003806715,0.005893561932614942,0.002297172953758808,-0.04,-0.0112,-0.0133,0.0149,0.002,0.0029,0.0093
1971-06,0.005102004062502606,-0.00564737875751503,-0.004191623508717565,0.010749382820017635,0.00929362757122017,-0.0009,-0.0151,-0.0197,0.0158,-0.0167,0.0037,0.0269
1971-07,-0.03784578241738945,-0.0428659879759519,-0.03224201417859532,0.005020205558562446,-0.005603768238794132,-0.0449,-0.0143,-0.0002,0.0058,0.0139,0.004,-0.0232
1971-08,0.046606278172857216,0.05266750501002003,0.03801998961057997,-0.006061226837162814,0.008586288562277243,0.0379,-0.0023,0.0264,-0.0043,0.0259,0.0046999999999999,0.0344
1971-09,-0.0032533818571600674,-0.014162008016032063,-0.011788782385853458,0.010908626158871997,0.00853540052869339,-0.0086,0.0026,-0.0289999999999999,0.0254,-0.0158,0.0037,0.021
1971-10,-0.03702393087663475,-0.05498115430861723,-0.05143864940799899,0.017957223431982486,0.014414718531364244,-0.0441999999999999,-0.0159,-0.0051,0.0156,-0.0139,0.0037,0.005
1971-11,0.0048145391847182915,-0.017273050100200398,-0.009171774925108993,0.02208758928491869,0.013986314109827286,-0.0046,-0.0286,-0.0167,0.0241,-0.0044,0.0037,0.0151
1971-12,0.09000268167622215,0.10896891182364729,0.077877599257452,-0.018966230147425142,0.012125082418770153,0.0871,0.0324,-0.0038,-0.0043,-0.0168,0.0037,-0.0062
1972-01,0.02241558881056834,0.03813901606425703,0.041886159438794646,-0.01572342725368869,-0.019470570628226307,0.0247,0.0608999999999999,0.0212,-0.0169,0.0054,0.0029,0.0007
1972-02,0.03323762313617058,0.027490336673346688,0.022946465015021723,0.0057472864628238945,0.01029115812114886,0.0287,0.0087,-0.0283,0.0169,-0.005,0.0025,0.0253
1972-03,0.010258862065436018,0.001280639278557114,-0.0001825780319093896,0.008978222786878903,0.010441440097345408,0.0062,-0.0046999999999999,-0.0161,0.0158,-0.002,0.0027,0.0294
1972-04,0.007693855447614985,0.0046697975951903795,0.0041426261696838555,0.003024057852424606,0.00355122927793113,0.0029,0.0027,0.0003,-0.0040999999999999,-0.0106,0.0029,0.0279
1972-05,0.025015699647655584,0.0009452124248496988,0.0032119526267083316,0.024070487222805886,0.021803747020947253,0.0129,-0.0312,-0.0272,0.024,-0.0197,0.003,0.0333
1972-06,-0.017450626614539572,-0.031019875751503,-0.01713001977841344,0.013569249136963429,-0.0003206068361261312,-0.0246,-0.0043,-0.0246,0.0178,-0.0034999999999999,0.0029,0.019
1972-07,0.006374871341247871,-0.020225801603206413,-0.013737494107260549,0.026600672944454284,0.020112365448508418,-0.008,-0.0279,0.006,0.012,-0.0070999999999999,0.0031,0.0268
1972-08,0.04337111891020179,0.04100514228456914,0.036050924446690225,0.0023659766256326487,0.0073201944635115646,0.0327,-0.0346,0.0455999999999999,-0.0204,0.0289999999999999,0.0029,-0.0536
1972-09,-0.0013256765806343158,-0.021427788000000003,-0.01998202963188167,0.020102111419365687,0.018656353051247354,-0.0113999999999999,-0.0224,0.0049,0.0165,-0.0197,0.0034,0.0183
1972-10,0.013787812716011963,0.0031606559999999995,0.006084711167845313,0.010627156716011964,0.0077031015481666505,0.0052,-0.0255,0.0121999999999999,-0.0011,0.0003,0.004,0.0069999999999999
1972-11,0.05378122558923315,0.073014266,0.0685739025003207,-0.019233040410766844,-0.014792676911087543,0.0458999999999999,-0.0059,0.0487999999999999,-0.0197999999999999,0.0334,0.0037,-0.0508
1972-12,0.01565403106148265,-0.011839404000000001,-0.0073008379517902735,0.027493435061482652,0.022954869013272924,0.0062,-0.0189,-0.0218,0.0258,-0.0214,0.0037,0.0495
1973-01,-0.011521650215314936,-0.049043492,-0.031483515714393825,0.03752184178468507,0.01996186549907889,-0.0327999999999999,-0.0282,0.027,0.004,0.009,0.0044,0.038
1973-02,-0.03076845571464121,-0.048057389558232924,-0.03855972702397371,0.017288933843591713,0.007791271309332496,-0.0484999999999999,-0.0394,0.0163999999999999,-0.0029,0.0005,0.0042,0.0222
1973-03,0.0018007755690132125,-0.013545605210420841,-0.01226647126740818,0.015346380779434054,0.014067246836421392,-0.013,-0.0229,0.0256999999999999,-0.0096,0.005,0.0046,0.0355
1973-04,-0.036783238559856477,-0.048646854,-0.03255521395423458,0.011863615440143527,-0.004228024605621897,-0.0567999999999999,-0.0292,0.0538999999999999,-0.0155,0.0252,0.0052,0.0635
1973-05,-0.010410149787854647,-0.046894604000000006,-0.04146238401035704,0.036484454212145356,0.031052234222502393,-0.0297,-0.0612,0.0038,0.0197,-0.017,0.0051,0.0719
1973-06,-0.0023583110470757644,-0.026750924000000002,-0.018524432107326582,0.024392612952924237,0.016166121060250817,-0.0157,-0.0248,0.0113999999999999,-0.002,0.0009,0.0051,0.0433
1973-07,0.044152365367965046,0.074205626,0.05392073749847244,-0.03005326063203495,-0.009768372130507394,0.0504,0.0719,-0.0526,-0.0009,-0.0323,0.0064,-0.1167
1973-08,-0.028604166247731377,-0.020429686000000002,-0.01802018766821578,-0.008174480247731375,-0.010583978579515596,-0.0382,-0.0178,0.0103,-0.0132,0.0124,0.0069999999999999,0.0359
1973-09,0.04949739119696623,0.095102188,0.081363971945214,-0.045604796803033774,-0.03186658074824777,0.0474,0.0358,0.0222,-0.0222,0.0173,0.0068,-0.0698
1973-10,0.005958758387029177,0.00037043999999999944,-0.0019414955780949674,0.005588318387029177,0.007900253965124143,-0.0083,-0.0027,0.0166,-0.0199,0.0273,0.0065,0.0678
1973-11,-0.09890692269938332,-0.150922226,-0.13002253011630854,0.05201530330061667,0.03111560741692522,-0.1278999999999999,-0.0727,0.0409,-0.0277,0.0166,0.0056,0.0892999999999999
1973-12,0.025351732446869862,0.010211917999999999,0.030810574782739804,0.015139814446869864,-0.0054588423358699414,0.0059,-0.0472,0.0401,-0.0289,0.0243999999999999,0.0064,0.1016
1974-01,-0.000870524665149309,0.0705942,0.0524775532833144,-0.0714647246651493,-0.05334807794846371,-0.0016,0.1039,0.0595,-0.0292,0.0449,0.0063,-0.0892
1974-02,0.004886794942895596,0.015250026,0.014686303755883801,-0.010363231057104405,-0.009799508812988206,-0.0046,0.0012,0.0247,-0.0185,0.0266999999999999,0.0058,0.0037
1974-03,-0.01867516597723686,-0.020738634,-0.02821585422690813,0.0020634680227631375,0.009540688249671268,-0.0282,0.0262,-0.0014,0.0289999999999999,0.0044,0.0056,-0.01
1974-04,-0.03392827306933128,-0.054491268537074145,-0.058491426813719945,0.020562995467742866,0.024563153744388666,-0.0528,-0.0066,0.0092,0.0271,0.0214,0.0075,0.0206
1974-05,-0.020916212529474034,-0.062036244,-0.06394546941258226,0.04112003147052597,0.04302925688310823,-0.047,-0.0306,-0.0208,0.0501,-0.0033,0.0075,-0.0029
1974-06,-0.009865849382313358,-0.028428449999999997,-0.024282178393089812,0.01856260061768664,0.014416329010776455,-0.0283999999999999,-0.0005,0.0083,0.005,0.0298,0.006,0.0232
1974-07,-0.06876727169215038,-0.048018120000000004,-0.044111113226779866,-0.02074915169215038,-0.024656158465370517,-0.0806,0.0184,0.0516,-0.032,0.045,0.0069999999999999,0.03
1974-08,-0.07675555802947318,-0.08852051200000001,-0.09311354813502817,0.011764953970526834,0.016357990105554998,-0.0939,0.0028,0.0260999999999999,-0.0029,0.0259,0.006,0.0302999999999999
1974-09,-0.10980028887147991,-0.08048277062374246,-0.07207586762880108,-0.029317518247737456,-0.03772442124267883,-0.1177999999999999,0.0147,0.0542999999999999,-0.0433,0.0582,0.0081,0.0424
1974-10,0.18300826577022797,0.1386679759519038,0.1260924481198968,0.04434028981832416,0.05691581765033116,0.161,-0.0678,-0.0991,-0.0029,-0.0291,0.0051,-0.0053
1974-11,-0.041794263433187206,-0.04036616867469879,-0.03562632154600157,-0.0014280947584884157,-0.006167941887185634,-0.0453,-0.0141,-0.0025,-0.0342,0.0289999999999999,0.0054,0.022
1974-12,-0.01372262562810898,-0.034373853707414824,-0.03211821465922317,0.020651228079305844,0.018395589031114188,-0.0345,-0.0426999999999999,0.0012,-0.0076,0.0338,0.0069999999999999,0.0298
1975-01,0.13875732487486314,0.23129533066132263,0.2218387025163836,-0.09253800578645949,-0.08308137764152046,0.1367,0.1288,0.0825999999999999,-0.0054,-0.0105,0.0058,-0.138
1975-02,0.0740616278244404,0.047101354709418834,0.04829887479207415,0.02696027311502156,0.025762753032366248,0.0556,-0.0069,-0.0447,0.0116999999999999,-0.0210999999999999,0.0043,-0.0058
1975-03,0.029424640806159072,0.068629366,0.05141211529827405,-0.039204725193840925,-0.02198747449211498,0.0266,0.0397,0.0242,0.0125,-0.0134,0.0040999999999999,-0.0207
1975-04,0.056564536817664476,0.043086419678714856,0.04011610298466948,0.01347811713894962,0.016448433832994998,0.0421999999999999,-0.0069,-0.0113,0.0139,-0.0137,0.0044,0.0151
1975-05,0.05659300062417892,0.05903811670020122,0.05708513238044872,-0.0024451160760222967,-0.0004921317562697966,0.052,0.0298,-0.0405,-0.0113,-0.0056,0.0044,-0.0058
1975-06,0.050206169932862726,0.06353879959919839,0.06733480793184038,-0.013332629666335666,-0.017128637998977653,0.0487,0.0133,0.0135,-0.027,0.0107,0.0040999999999999,-0.0004
1975-07,-0.06221010030631325,-0.0547693453815261,-0.0530847775611139,-0.0074407549247871504,-0.009125322745199352,-0.066,0.034,0.0176,0.0045,0.0124,0.0048,0.0034
1975-08,-0.013275291761725441,-0.028157082,-0.02216769232151788,0.014881790238274559,0.00889240055979244,-0.0283999999999999,-0.0277,-0.0091,0.0109,-0.0098999999999999,0.0048,-0.0016
1975-09,-0.029369481359226925,-0.03554760320641282,-0.030379117433809423,0.006178121847185896,0.0010096360745824977,-0.0426,-0.0002,0.0033,0.0058,0.0056999999999999,0.0053,0.004
1975-10,0.07024255506055649,0.048020253012048195,0.04815373780962177,0.022222302048508294,0.02208881725093472,0.0532,-0.0425,0.0034999999999999,-0.0052,0.0227999999999999,0.0056,-0.0022
1975-11,0.03328358341914542,0.035868388,0.03204259646754759,-0.0025848045808545828,0.0012409869515978278,0.0265,-0.011,0.0203,-0.0066,0.0174,0.0040999999999999,-0.005
1975-12,-0.008141011027196715,-0.0022044096385542174,-0.000750074903264065,-0.005936601388642498,-0.0073909361239326505,-0.016,-0.0016,0.017,-0.0011,0.0077,0.0048,-0.001
1976-01,0.12608143337112349,0.16130758,0.15235230062505561,-0.03522614662887652,-0.02627086725393213,0.1216,0.0639,0.0863,-0.0175,0.0233,0.0046999999999999,0.0437
1976-02,-0.0017934027512146022,0.03571126052104208,0.03082629819460512,-0.03750466327225668,-0.03261970094581972,0.0032,0.0791,0.0571,-0.0255,0.037,0.0034,0.0038
1976-03,0.03619909874560259,0.019318484000000004,0.020163432890173808,0.01688061474560259,0.016035665855428784,0.0232,-0.0138,-0.0011,-0.0038,0.0098999999999999,0.004,0.0022
1976-04,-0.007115846917035138,-0.008644206,-0.0006883094247466786,0.0015283590829648615,-0.00642753749228846,-0.0148,0.001,-0.0016,0.0045,-0.0105,0.0042,0.0053
1976-05,-0.005009304722484431,-0.016460806,-0.010384861802508501,0.01145150127751557,0.00537555708002407,-0.0135,-0.0109,-0.0129,0.0243,-0.0139,0.0037,-0.0107
1976-06,0.046781618907916114,0.054092086,0.049253015534188746,-0.007310467092083883,-0.0024713966262726317,0.0405,-0.0107,0.0073,-0.0067,0.0102,0.0043,-0.0044
1976-07,-0.005141447294816221,-0.0060563200000000005,-0.007328035967772331,0.0009148727051837792,0.00218658867295611,-0.0106,0.0060999999999999,0.0174,-0.0103,0.003,0.0046999999999999,-0.0015
1976-08,0.0036431411992461807,-0.01046568674698795,-0.011382617177459258,0.014108827946234132,0.01502575837670544,-0.0056999999999999,-0.0202,0.0079,-0.004,-0.0056999999999999,0.0042,-0.0078
1976-09,0.026345201041854557,0.019832931863727452,0.0236539249846192,0.006512269178127104,0.002691276057235358,0.0204,0.002,-0.0031,0.0098,-0.0113999999999999,0.0044,0.002
1976-10,-0.018379813541325497,-0.023998619718309862,-0.021720804752073736,0.005618806176984365,0.00334099121074824,-0.0242,0.0005,-0.0017,-0.0019,-0.0037,0.0040999999999999,-0.0043
1976-11,0.0021158942104277725,0.022315512000000003,0.02704410802298224,-0.02019961778957223,-0.024928213812554466,0.0037,0.027,0.0153,-0.0131,0.0007,0.004,0.0282
1976-12,0.05646543437518671,0.07475131800000001,0.06659706144480051,-0.0182858836248133,-0.010131627069613805,0.0565,0.036,0.0223,-0.0072,0.0241,0.004,0.0073
1977-01,-0.04576573385419699,-0.033986718,-0.02293106485101712,-0.011779015854196988,-0.022834669003179868,-0.0404,0.0591,0.0432,-0.0054,0.0192999999999999,0.0036,0.0405
1977-02,-0.013950451690209191,-0.018894298597194388,-0.018413243535711117,0.004943846906985197,0.004462791845501926,-0.0194,0.0105,0.0045,-0.0021,-0.0019,0.0034999999999999,0.0034
1977-03,-0.010771873869039581,0.0007569739478957911,0.001298775670297193,-0.011528847816935372,-0.012070649539336774,-0.0135,0.0129,0.0109,-0.0032,-0.0011,0.0038,0.0068
1977-04,0.003884015290692951,0.00913723647294589,0.009170260079182663,-0.00525322118225294,-0.005286244788489713,0.0015,0.006,0.0338,-0.0197999999999999,0.0104,0.0038,0.0419
1977-05,-0.01283179922899343,-0.013982678000000002,-0.02443991877818595,0.001150878771006572,0.011608119549192521,-0.0147,0.0137,0.0081,0.0043,0.0022,0.0037,0.0200999999999999
1977-06,0.04985533883542358,0.052665888,0.043409055879930505,-0.0028105491645764244,0.006446282955493071,0.0472,0.021,-0.0062,0.0091,-0.0127,0.004,0.016
1977-07,-0.013412640002182067,-0.017614190000000002,-0.024895300670012693,0.004201549997817935,0.011482660667830626,-0.0169,0.0181,-0.006,0.0075,0.0012,0.0042,0.0038
1977-08,-0.00950952721980995,-0.014606499999999998,-0.01929905929001693,0.005096972780190048,0.009789532070206981,-0.0176,0.0093,-0.0277,0.0104,-0.0067,0.0044,-0.0163
1977-09,0.001044848422577613,-0.00193986,-0.0012321536889314984,0.002984708422577613,0.002277002111509111,-0.0027,0.0162,-0.0026,0.0092,-0.0065,0.0043,0.021
1977-10,-0.04016278223272407,-0.037299492985971947,-0.0362688524940063,-0.0028632892467521237,-0.003893929738717772,-0.0438999999999999,0.0141,0.0162,-0.0009,-0.0046,0.0049,-0.0012
1977-11,0.03879765277111537,0.06285994,0.05348004780344715,-0.024062287228884635,-0.014682395032331784,0.0401999999999999,0.036,0.0023,-0.0006,0.0068,0.005,0.0214
1977-12,0.007246667720155883,0.0013220540000000005,0.006448116541983882,0.005924613720155882,0.0007985511781720012,0.0027,0.0161,-0.0029,0.0093,-0.0066,0.0049,0.0159
1978-01,-0.058708164806357224,-0.052202583999999996,-0.05163415779388951,-0.006505580806357228,-0.007074007012467715,-0.0599,0.0276,0.0338,-0.018,0.0156,0.0049,-0.0058
1978-02,-0.01408653295658547,-0.010106142284569138,-0.011130146890821752,-0.003980390672016332,-0.0029563860657637175,-0.0139,0.037,0.0081,0.003,0.0105,0.0046,0.0196
1978-03,0.0295160431857822,0.05285172400000001,0.048265237196197214,-0.02333568081421781,-0.018749194010415013,0.0285,0.0365,0.0115,-0.0056999999999999,0.02,0.0053,0.0144999999999999
1978-04,0.09260228134612386,0.08434608617234468,0.07521851456679109,0.00825619517377918,0.017383766779332774,0.0787,-0.0032,-0.0354,0.0287,-0.0127,0.0054,0.0049
1978-05,0.016254378843240408,0.033584588,0.03276618900388036,-0.01733020915675959,-0.016511810160639954,0.0176,0.0454,-0.0055,0.002,0.0029,0.0051,0.0277
1978-06,-0.01462133122183482,-0.012137917835671343,-0.00989869518574733,-0.0024834133861634765,-0.0047226360360874894,-0.0169,0.0163999999999999,0.006,-0.0141,-0.0012,0.0054,0.0278
1978-07,0.059874663325095494,0.061513156,0.05508039322085374,-0.0016384926749045056,0.00479427010424175,0.0512,0.0017,-0.01,0.0147,-0.0073,0.0056,0.0419
1978-08,0.0365515328913117,0.050555539999999996,0.044761348702841465,-0.014004007108688293,-0.008209815811529762,0.0379,0.0493,-0.0066,0.0157,0.005,0.0056,0.03
1978-09,-0.00261653005970907,-0.0084449,0.0008481645096043555,0.00582836994029093,-0.0034646945693134253,-0.0144999999999999,-0.0038,0.0187999999999999,-0.0069,0.0157,0.0062,-0.032
1978-10,-0.0864280663139579,-0.13270757114228454,-0.1184123841670965,0.04627950482832664,0.0319843178531386,-0.1191,-0.1003999999999999,0.0126,0.0017,0.0113999999999999,0.0068,-0.0842
1978-11,0.02931734253899324,0.028272178000000002,0.02379487086324453,0.0010451645389932367,0.005522471675748708,0.0272,0.0289999999999999,-0.0208,0.0109,-0.0118999999999999,0.0069999999999999,0.0545
1978-12,0.01915115452302569,0.009072543086172344,0.00873363236629051,0.010078611436853345,0.010417522156735179,0.0088,0.0101,-0.0214,0.0200999999999999,-0.0147,0.0078,0.0301
