date,EBC_Low_CW-EBC_Low,EBC_Low_CW-EBC_Mid,EBC_Low_CW-EBC_High,EBC_Mid_CW-EBC_Low,EBC_Mid_CW-EBC_Mid,EBC_Mid_CW-EBC_High,EBC_High_CW-EBC_Low,EBC_High_CW-EBC_Mid,EBC_High_CW-EBC_High
1971-03,0.049354074074074064,0.04886732075471699,0.049195629629629645,0.043365481481481484,0.024834830188679245,0.04284816666666667,0.032388185185185187,0.024226925925925923,0.03967748148148149
1971-04,0.038032500000000004,0.07939664814814816,0.0670957777777778,0.045959259259259255,0.01286696296296296,0.05643477777777777,0.012745481481481483,0.021893222222222227,0.026865796296296294
1971-05,-0.04264912962962964,-0.03854631481481481,-0.06452981481481482,-0.032706259259259254,-0.04067788888888888,-0.04050511111111111,-0.03251077777777778,-0.03513251851851852,-0.04219240740740741
1971-06,-0.001920055555555555,-0.004982574074074075,-0.03797125925925925,0.009771444444444444,0.005443811320754716,-0.011796018867924528,0.01838962962962963,-0.0055047407407407415,-0.019815555555555555
1971-07,-0.052941148148148154,-0.07284166037735848,-0.058390851851851854,-0.03875822222222222,-0.05384805660377358,-0.04360235185185185,-0.032785518518518526,-0.01615766037735849,-0.01806777777777778
1971-08,0.06900972222222222,0.07448283018867924,0.08307620370370371,0.026734111111111108,0.03795309433962264,0.09135409433962262,0.03476603703703704,0.02246233962264151,0.0302777037037037
1971-09,-0.008384574074074072,-0.00495611320754717,-0.03553372222222222,-0.007071314814814816,-0.008096245283018867,-0.02874707407407408,-0.006491074074074075,-0.016915358490566038,-0.012131
1971-10,-0.06744116666666668,-0.05340251851851851,-0.08423859259259261,-0.024720833333333334,-0.05037703773584906,-0.06478435185185186,-0.036864648148148146,-0.0434012075471698,-0.07104964814814815
1971-11,-0.022048981481481485,-0.004979000000000002,-0.04140764814814815,-0.003859296296296297,-0.021771999999999996,-0.03600933333333333,0.0028559444444444452,-0.011139074074074072,-0.008080833333333336
1971-12,0.09626324074074073,0.1128317777777778,0.1690144814814815,0.09950185185185186,0.1093302592592593,0.13075855555555554,0.09033457407407407,0.07904383333333333,0.09596057407407407
1972-01,0.0556505,0.036930320754716986,0.08252962962962965,0.0028769259259259256,0.01361743396226415,0.04377544444444445,0.020300888888888886,0.02091275925925926,0.04981475925925926
1972-02,0.024797166666666665,0.02728378181818182,0.027029703703703705,0.02895340740740741,0.03202755555555555,0.019779981481481478,0.036624672727272725,0.013487000000000004,0.039471574074074076
1972-03,0.0105618,-0.00190024074074074,-0.0020594814814814824,0.002676814814814815,0.012933074074074076,-0.007942925925925924,0.007999927272727273,-0.0044898490566037735,-0.007001672727272726
1972-04,-0.0010713818181818182,0.014827055555555553,0.022193490909090913,0.012444036363636361,0.00027490740740740904,0.0032232777777777776,0.007777236363636364,-0.0019111666666666667,-0.018666636363636368
1972-05,-0.0068921272727272736,-0.01526533333333333,-0.0036820545454545454,0.016007927272727273,-0.004918500000000002,-0.008104654545454542,0.02637914545454546,-0.00032711111111111206,0.0019332181818181818
1972-06,-0.05463049090909091,-0.048825690909090905,-0.035842654545454544,-0.034357418181818186,-0.02847766666666667,-0.029785727272727273,-0.016566509090909093,-0.01791856363636363,-0.012552945454545453
1972-07,-0.02737670909090909,-0.039032090909090905,-0.034203127272727285,-0.008133963636363638,-0.020973685185185185,-0.03518261818181817,0.0026283272727272737,-0.014329890909090912,-0.0005939818181818182
1972-08,0.05044347272727271,0.03304416363636364,0.05027294545454547,0.057668418181818185,0.056715611111111106,0.037369927272727275,0.039551836363636364,0.03393021818181818,0.013396709090909098
1972-09,-0.030566574074074076,-0.03855058490566038,-0.03121781481481482,-0.016611592592592594,-0.019670471698113205,-0.030084407407407407,-0.004427277777777777,-0.0029461132075471698,-0.023832907407407407
1972-10,-0.0053439074074074075,0.0010111666666666685,-0.015329814814814815,0.012219185185185185,0.006965981132075473,-0.00973551851851852,0.036252907407407414,0.01403445283018868,-0.007338055555555556
1972-11,0.05927201851851853,0.05838892592592594,0.08622603703703706,0.06569818518518519,0.08194241509433962,0.11331111111111111,0.051377740740740745,0.07991303703703702,0.057224944444444446
1972-12,-0.010758314814814814,-0.02212885185185185,-0.036615944444444444,0.006573185185185186,-0.023938509433962262,-0.016617888888888894,0.019106277777777778,-0.00861712962962963,-0.014331851851851853
1973-01,-0.07136174074074074,-0.08825411111111113,-0.06452946296296297,-0.03434660377358491,-0.07255957407407408,-0.05924637735849057,-0.02349922222222222,-0.02765892592592593,0.0018458888888888887
1973-02,-0.07331812962962964,-0.06458334615384616,-0.0682687962962963,-0.02961909259259259,-0.035868018867924525,-0.060266849056603775,-0.027421888888888895,-0.018066056603773584,-0.04041151851851853
1973-03,-0.02173011320754717,-0.014596000000000003,-0.011513018867924529,-0.015880849056603776,-0.011648207547169812,-0.0251971320754717,-0.0036673018867924537,-0.0036853584905660367,-0.01617683018867925
1973-04,-0.05180903773584906,-0.06951194339622642,-0.09360175471698112,-0.039796754716981124,-0.03484148076923078,-0.06869445283018868,-0.030196830188679247,-0.018344403846153844,-0.015991584905660376
1973-05,-0.061888173076923084,-0.08907650980392157,-0.08715338461538463,-0.013968057692307693,-0.04296071153846153,-0.06268138461538462,-0.00631326923076923,-0.015956078431372547,-0.02974890384615385
1973-06,-0.04023148076923077,-0.05438443137254902,-0.039145615384615376,-0.006950692307692307,-0.02065686274509804,-0.029299519230769233,-0.014133153846153844,-0.001272019607843137,-0.026597653846153847
1973-07,0.12423239622641512,0.08030075471698113,0.1142310188679245,0.07542645283018867,0.07342907692307692,0.08080083018867924,0.04341032075471698,0.014343150943396228,0.05232283018867925
1973-08,-0.00011030188679245422,-0.009752750000000001,-0.042061396226415096,-0.025858509433962264,-0.020231730769230773,-0.016712094339622643,-0.03131662264150943,-0.012494377358490565,-0.022833377358490562
1973-09,0.12180024528301887,0.1164922641509434,0.12189701886792452,0.09041330188679245,0.09925442307692306,0.087946679245283,0.052362207547169824,0.06549228301886792,0.09095764150943396
1973-10,0.018130962264150948,-0.00862067924528302,-0.023447999999999997,-0.00959977358490566,0.023567692307692314,0.006610377358490566,-0.011971396226415095,-0.007750886792452828,0.02173384905660377
1973-11,-0.16763290566037736,-0.16203315384615383,-0.21522192452830186,-0.14551056603773582,-0.13981590384615386,-0.19297399999999998,-0.1016003962264151,-0.09331163461538462,-0.09626539622641511
1973-12,-0.0023163584905660376,-0.023749403846153854,-0.021509566037735853,0.04413590566037736,0.019508056603773586,-0.01299771698113207,0.03353141509433962,0.05356299999999999,0.02069850943396227
1974-01,0.10074083333333332,0.09564837735849055,0.14231292592592593,-0.016422358490566037,0.08785066037735846,0.07688762264150943,0.009916314814814812,0.03677347169811321,0.10313049999999999
1974-02,0.019552703703703704,0.021010377358490567,0.033686611111111105,-0.006655462962962961,0.01854232075471698,0.022197962962962964,0.00281122222222222,0.014930849056603773,0.016969425925925923
1974-03,-0.0040180727272727266,-0.018468909090909095,-0.015036254545454547,-0.032078527272727274,-0.013968166666666667,-0.02438916666666667,-0.03597110909090909,-0.023217763636363627,-0.023009763636363638
1974-04,-0.059745400000000004,-0.053661981818181825,-0.04085149090909091,-0.045578618181818194,-0.04860144444444445,-0.03436056363636364,-0.05686207272727271,-0.08616137037037036,-0.06626436363636365
1974-05,-0.061004254545454537,-0.07190566666666666,-0.05458872727272728,-0.06563900000000002,-0.045409722222222226,-0.07085648148148148,-0.041515909090909096,-0.06867846296296296,-0.0785
1974-06,-0.011091127272727272,-0.03367201851851852,-0.05026361818181819,-0.018157890909090906,-0.004417777777777779,-0.041405444444444446,-0.012479436363636366,-0.043491148148148154,-0.040066055555555556
1974-07,-0.0891061818181818,-0.03851855555555555,-0.022120599999999997,-0.06820675925925926,-0.02607285185185185,-0.06376683333333334,-0.07564163636363636,-0.03050238888888889,-0.002687345454545457
1974-08,-0.12337941818181818,-0.08622024074074075,-0.07393300000000001,-0.1036950925925926,-0.07792924074074076,-0.07604470370370368,-0.09666232727272729,-0.05101024074074074,-0.10105596363636363
1974-09,-0.12527094545454545,-0.09995757407407407,-0.08290316666666667,-0.12505309090909095,-0.0685250925925926,-0.0788373090909091,-0.06332712727272727,-0.03695085185185185,-0.06104446296296296
1974-10,0.22140555555555552,0.10312590740740742,0.06871324074074074,0.22670690740740743,0.12224487037037035,0.11498674074074076,0.18889070370370373,0.1010778888888889,0.10789305555555553
1974-11,-0.024652962962962956,-0.03633132075471698,-0.06653537037037037,-0.028781425925925926,-0.04376477358490567,-0.05761714814814814,-0.038941759259259266,-0.022382185185185186,-0.04095261111111111
1974-12,-0.03880946296296296,-0.03798555555555556,-0.04320633333333333,-0.02887481481481481,-0.0194535,-0.0536817962962963,-0.00912201851851852,-0.008069037037037038,-0.06271901851851854
1975-01,0.12856418518518517,0.24193137037037035,0.3475309074074075,0.11785335185185183,0.23492555555555558,0.3222476481481482,0.13723014814814813,0.23447662962962965,0.2870063148148148
1975-02,0.07853372222222223,0.057859415094339624,0.019913240740740742,0.07118368518518518,0.043077962264150935,0.024022301886792448,0.06622398148148148,0.024968339622641507,0.033540851851851856
1975-03,0.05492631481481482,0.08985142592592592,0.1777784444444444,0.01523088888888889,0.0693982037037037,0.09213062962962962,0.0259257037037037,0.030100388888888885,0.04563762962962963
1975-04,0.08689638888888887,0.05368029629629629,0.00994111111111111,0.061962518518518514,0.058451907407407404,0.04051488888888889,0.02315040740740741,0.02882553703703704,0.02087664814814814
1975-05,0.06793125925925926,0.058628962264150944,0.05572574074074074,0.05673122222222221,0.04933718867924528,0.07164642592592593,0.06966900000000001,0.034475169811320754,0.06400157407407407
1975-06,0.041921740740740746,0.057771296296296286,0.07502487037037037,0.051515203703703716,0.04406618867924529,0.07509137735849056,0.06317698148148149,0.07509901851851852,0.0931395
1975-07,-0.06573657407407407,-0.057093037735849055,-0.05499803703703704,-0.06718450000000001,-0.0578374716981132,-0.05435503703703703,-0.058645944444444445,-0.03754524074074074,-0.03018203703703704
1975-08,-0.028258703703703706,-0.03690824074074074,-0.0741257037037037,-0.021945018518518516,0.0019270000000000005,-0.03802183333333334,-0.027710296296296295,-0.003096555555555555,-0.024175666666666668
1975-09,-0.05278111111111111,-0.037024166666666664,-0.05525974074074074,-0.037771629629629634,-0.032762849056603774,-0.028189444444444444,-0.03678516666666667,-0.01493764814814815,-0.020378240740740742
1975-10,0.05570050000000001,0.061063056603773584,0.041120277777777776,0.031249925925925934,0.0678494716981132,0.06342383018867925,0.04041355555555556,0.046897169811320756,0.03553986792452829
1975-11,0.020922555555555555,0.06794933962264152,0.06546016666666665,0.02748411111111111,0.053091716981132075,0.037754888888888886,0.015990740740740743,0.04263649056603774,0.011312055555555556
1975-12,-0.015313462962962964,-0.016018150943396228,0.003720698113207548,-0.0028293396226415097,-0.011786188679245285,0.009862358490566037,0.004134185185185185,-0.005179396226415093,0.01359343396226415
1976-01,0.12276453703703706,0.18209611320754715,0.21827032075471697,0.13366496226415095,0.15624341509433962,0.18227798113207544,0.11157509259259257,0.16198928846153848,0.1669441666666667
1976-02,0.01228451851851852,0.047904358490566026,0.09907488679245284,0.0036608867924528277,0.02407723076923077,0.08009205660377358,0.005144351851851851,0.03485792307692308,0.030807444444444446
1976-03,0.021006166666666666,0.0159031320754717,0.014794037735849057,0.03251233962264151,0.034834269230769224,0.024433584905660378,0.02034711111111111,0.006957961538461537,0.011360759259259256
1976-04,-0.01822767924528302,-0.019105471698113205,-0.03315584905660378,-0.007805113207547169,-0.018892716981132075,0.010293716981132076,0.0035993148148148134,-0.003274886792452831,0.01786967924528302
1976-05,-0.011455,-0.026715962264150944,-0.030467169811320756,0.0050381886792452805,-0.0013045384615384633,-0.019363943396226414,-0.0034593962264150954,-0.010629566037735847,-0.042880716981132085
1976-06,0.068024,0.07060569811320755,0.06665124074074075,0.046362703703703705,0.05972176923076923,0.0426980925925926,0.044038111111111104,0.05235483018867925,0.03499927777777778
1976-07,-0.00903934693877551,-0.01151960416666667,-0.023051408163265306,-0.0225854375,-0.0114275625,-0.0019481666666666668,-0.006760632653061226,-0.011159541666666667,0.015635061224489794
1976-08,-0.010041959183673468,-0.010154333333333333,-0.021204510204081633,-0.015471265306122448,-0.0034258541666666678,-0.0091908125,-0.006292938775510204,-0.006538895833333333,-0.020715020408163268
1976-09,0.021907612244897956,0.014709916666666665,0.015403367346938774,0.025114285714285714,0.011488020833333334,0.006155604166666666,0.04723622448979592,0.03998922916666667,0.013653306122448984
1976-10,-0.047601367346938775,-0.03957177083333333,-0.024895122448979595,-0.030294693877551026,-0.028449979166666667,-0.01783595918367347,-0.01778424489795918,-0.016263673469387757,-0.01399226530612245
1976-11,0.0025549199999999966,0.023528979591836738,0.04908314,0.0010196600000000004,0.03850428571428571,0.031010918367346936,0.03295254,0.026995693877551026,0.019428900000000002
1976-12,0.048313999999999996,0.08399640816326533,0.09419148979591838,0.05669824489795918,0.07149030612244898,0.09063591836734693,0.054771099999999996,0.08986267346938775,0.06855438775510204
1977-01,-0.06712514,-0.0701769387755102,-0.017497306122448982,-0.06824422000000001,-0.008854367346938776,-0.012567244897959183,-0.021924960000000004,-0.014191163265306122,0.009319979591836735
1977-02,-0.0153089,-0.024975938775510204,-0.045795408163265314,-0.00751242,-0.015941591836734697,-0.0018052040816326533,-0.010079080000000002,-0.005472306122448978,-0.0285484693877551
1977-03,-0.01527152,0.014514816326530613,0.026955000000000003,-0.004199379999999998,-0.0065774285714285735,0.000963244897959183,-0.010476220000000003,-0.0022510204081632665,0.01732622448979592
1977-04,-0.015596080000000002,0.005426469387755103,0.020867040816326534,-0.008621857142857143,0.0022005714285714285,0.02153102040816326,0.01602742,0.026933708333333334,0.00570152
1977-05,-0.014732333333333332,0.0003519074074074078,-0.01441446296296296,-0.020617407407407407,-0.014737537037037037,-0.02163318518518518,-0.006693500000000001,-0.009566277777777776,-0.0221462037037037
1977-06,0.08297729629629629,0.04768746296296295,0.07228525925925926,0.05488624074074074,0.04251662264150945,0.033496796296296295,0.043277592592592576,0.038499703703703696,0.055008555555555554
1977-07,-0.016353129629629627,-0.014772296296296297,-0.015056203703703705,-0.025361259259259257,-0.01397524074074074,-0.020562185185185183,-0.015834944444444447,-0.02323168518518519,-0.015135907407407409
1977-08,0.01767424074074074,0.0003823148148148155,-0.028104166666666666,-0.01907685185185185,-0.010531722222222222,-0.02304633333333334,-0.025467818181818185,-0.030144351851851853,-0.017748240740740738
1977-09,-0.008324518518518518,0.0040612592592592575,-0.015465981481481483,0.009066425925925926,-0.01559072222222222,0.01646037037037037,0.006875290909090907,0.0011642037037037033,-0.016313962962962964
1977-10,-0.05177125454545454,-0.03860764814814814,-0.03634324074074074,-0.03708459999999999,-0.035510222222222214,-0.030599351851851857,-0.03971087272727272,-0.026829611111111106,-0.03868994545454546
1977-11,0.06911225454545454,0.08622377777777777,0.10426985454545455,0.056990925925925924,0.05456157407407408,0.06593551851851852,0.040229400000000005,0.03042770370370371,0.06171225454545454
1977-12,-0.002735727272727273,-0.0029968703703703702,-0.005300272727272726,0.008691703703703703,0.012400555555555555,0.006266129629629629,0.019201381818181817,-0.006986611111111112,-0.015463509090909086
1978-01,-0.06097341818181817,-0.053430666666666675,-0.056781000000000005,-0.06697763636363636,-0.05502594444444445,-0.03548094545454546,-0.0576783090909091,-0.048702777777777775,-0.035740236363636366
1978-02,-0.01257269090909091,-0.002946814814814814,0.0010186909090909096,-0.017472527272727273,-0.01885994444444444,-0.005358163636363636,-0.01424358181818182,-0.006527925925925926,-0.014228545454545456
1978-03,0.04859796363636363,0.06543619999999999,0.07512805454545456,0.04549569090909092,0.04770958181818182,0.06696238181818182,0.026515678571428575,0.030733509090909095,0.0702608
1978-04,0.11882392727272727,0.10545770909090912,0.10052270909090909,0.09177527272727272,0.09064218518518519,0.06969489090909091,0.04574959999999999,0.057823036363636365,0.07937698181818181
1978-05,0.027542236363636365,0.040818925925925925,0.05991425454545456,0.021069709090909095,0.021942181818181822,0.04802996363636364,0.022578909090909087,0.0126537962962963,0.05001203636363636
1978-06,-0.0004586000000000005,-0.02166557407407407,-0.020833145454545458,-0.012274272727272731,-0.02027651851851852,-0.025391254545454548,0.007704309090909091,0.0036475925925925916,-0.021731163636363633
1978-07,0.08813394545454546,0.07293894444444446,0.06736949090909092,0.051111199999999996,0.042043833333333336,0.08623556363636364,0.04497610909090909,0.03335301851851852,0.07426465454545454
1978-08,0.04371345454545454,0.06605957407407408,0.09622523636363636,0.027711672727272728,0.055033148148148144,0.04834453703703704,0.03126625454545455,0.035043074074074074,0.044895781818181824
1978-09,-0.022058345454545453,-0.026728962962962968,-0.008319145454545457,-0.026709890909090914,0.001853055555555555,-0.01392841818181818,0.00023754545454545494,0.016680581818181817,0.0035073636363636366
1978-10,-0.14055738888888888,-0.11589440740740742,-0.20785012962962968,-0.11278925454545453,-0.13389942592592594,-0.1475953148148148,-0.09884705555555556,-0.09047420370370371,-0.1486861296296296
1978-11,0.02592772727272728,0.029407444444444444,0.06743988888888888,0.028946037037037037,0.021514849056603773,0.019811592592592592,0.02922112727272727,0.017302629629629626,0.009087444444444445
1978-12,0.025072018518518518,0.006516055555555557,0.012348370370370367,0.009703499999999997,0.010619188679245283,0.012999333333333331,0.007326148148148149,-0.004061944444444444,0.00455225925925926
1979-01,0.04802851851851851,0.07904024528301888,0.09448559259259261,0.03839470370370371,0.06263745283018869,0.10808090566037738,0.0367477037037037,0.06855301886792453,0.0865493148148148
1979-02,-0.057399592592592606,-0.04273190566037736,-0.032923188679245284,-0.03358090740740741,-0.032259811320754714,-0.032064,-0.013991574074074075,-0.008100150943396226,-0.022722166666666665
1979-03,0.08531531481481482,0.0708374716981132,0.0995331111111111,0.06257077777777778,0.07693579629629631,0.09378518518518518,0.046463333333333336,0.0440916037735849,0.06477896296296295
1979-04,-0.006034814814814814,0.01000643396226415,0.035127500000000006,0.012773222222222222,0.01986967924528302,0.015535444444444444,0.004560592592592594,-0.002714185185185186,0.008717314814814815
1979-05,-0.013060981481481484,-0.026278113207547166,-0.0492506037735849,-0.014825509433962264,0.0005327592592592598,-0.027057811320754716,-0.0052888148148148165,0.0020692830188679258,0.0010793518518518502
1979-06,0.04890448148148149,0.05327258490566037,0.07447007547169812,0.04062201851851853,0.05867201886792453,0.06770196226415094,0.03932987037037036,0.0425731320754717,0.036899056603773586
1979-07,0.010968499999999999,0.04284383018867925,0.03729535849056604,0.00899422641509434,0.03398094339622642,0.042054716981132084,0.023279592592592588,0.017219056603773583,0.014254849056603774
1979-08,0.07701129629629629,0.05502966666666666,0.09019981481481482,0.0764555,0.07599618867924528,0.07310462962962964,0.06222475925925926,0.0576716037735849,0.07981385185185186
1979-09,-0.0033259629629629637,0.007933509433962267,0.0040140370370370364,0.004817518518518519,-0.0072548490566037745,0.0018613703703703715,-0.005180796296296296,-0.004399277777777779,-0.006738574074074073
1979-10,-0.09094100000000001,-0.10833301851851854,-0.09529900000000001,-0.07783738888888889,-0.08903184905660377,-0.1215092037037037,-0.07485066666666666,-0.08337083333333334,-0.08292148148148148
1979-11,0.06191564814814816,0.07966325925925925,0.08507192592592594,0.041110148148148146,0.03755798148148148,0.10074379629629632,0.04620535185185185,0.05557607407407408,0.05591024074074075
1979-12,0.0521406,0.05355575925925926,0.058208555555555555,0.01873085454545455,0.036353685185185176,0.05372912962962963,0.02678950909090909,0.01854616666666667,0.046668254545454556
1980-01,0.048805400000000006,0.07903294444444445,0.07432924074074075,0.03377887037037037,0.06594521818181819,0.0875263148148148,0.04171532727272728,0.0311187962962963,0.07378743636363637
1980-02,-0.02481353703703704,-0.02432769090909091,-0.035134074074074075,-0.04001358181818182,-0.036123055555555554,-0.03228625925925926,-0.012622836363636364,-0.042038462962962965,-0.03316618518518518
1980-03,-0.14983445454545452,-0.14395107407407412,-0.1539594,-0.11488978181818182,-0.07001800000000001,-0.10761494444444443,-0.08611658181818183,-0.05248116666666666,-0.07445743636363636
1980-04,0.046890490909090914,0.03903509259259259,0.04894134545454545,0.014293036363636364,0.028655148148148155,0.05472429629629629,0.04310669090909091,0.06074490740740741,0.07207635185185184
1980-05,0.060843381818181816,0.08093844444444445,0.11222743636363637,0.06511334545454546,0.10106131481481483,0.07774496363636364,0.09710978181818182,0.06996033333333335,0.06696407272727274
1980-06,0.04347796363636364,0.0265770925925926,0.034852999999999995,0.0364665925925926,0.01703963636363636,0.02266011111111111,0.038892036363636355,0.02978037037037037,0.040006203703703704
1980-07,0.11766943636363636,0.10093957407407407,0.11852570909090908,0.08467854545454545,0.10384918518518517,0.10744198148148149,0.0871613818181818,0.04527837037037036,0.05438838181818182
1980-08,0.047656709090909084,0.04303575925925926,0.052692799999999984,0.027584581818181818,0.007134592592592594,0.02916837037037037,0.01072807272727273,0.003745111111111112,0.021495981818181818
1980-09,0.04928658181818182,0.04376235185185185,0.05469696296296294,0.048381481481481484,0.008722648148148146,0.02835616666666667,0.027176836363636363,0.003797716981132076,-0.01058387272727273
1980-10,0.02214218518518519,0.021416055555555553,0.022342722222222222,0.03060056363636364,-0.0010132962962962982,-0.00826811111111111,0.005760907407407408,-0.00826187037037037,-0.011633555555555555
1980-11,0.13969094444444444,0.118100679245283,0.03693642592592593,0.1458316666666667,0.05068133333333333,0.021359148148148144,0.03796190740740741,0.0016714150943396221,0.019224314814814816
1980-12,-0.02925157407407408,-0.03830169811320754,-0.03552781481481481,-0.052214055555555555,-0.023038603773584906,-0.018300370370370373,0.008116166666666667,0.03293383018867925,0.05094931481481482
1981-01,-0.08274190740740739,-0.014318169811320754,0.02502183333333333,-0.064372,0.0034722830188679233,0.004512685185185184,0.0036847592592592605,0.025821528301886797,0.006205185185185186
1981-02,0.012589148148148148,0.02874079245283019,0.034998092592592595,0.015681185185185183,0.04124885185185185,0.02540388888888889,0.03989409259259259,0.03224458490566038,0.03678435185185185
1981-03,0.06576109259259261,0.09978118867924526,0.11979798148148148,0.04068648148148148,0.07699207547169812,0.09602100000000001,0.06253675925925925,0.07515933962264151,0.08076503703703705
1981-04,-0.041035833333333334,0.0024603773584905638,0.04076857407407407,-0.015821148148148143,-0.00766366037735849,0.002629264150943394,0.0077826296296296315,0.01274633962264151,0.01718977777777778
1981-05,-0.011523759259259258,0.01874484905660377,0.056223792452830185,-0.003743471698113207,-0.002272188679245284,0.013283150943396224,0.002472166666666667,0.03178141509433962,0.03181992452830189
1981-06,-0.009996490566037734,-0.026321584905660375,-0.01876654716981132,-0.014138716981132074,0.006091038461538463,-0.007453094339622641,-0.01019733962264151,0.023173999999999997,0.007529132075471699
1981-07,0.03525294339622643,-0.015821038461538463,-0.03286511538461538,0.02622309433962264,-0.04085933333333334,-0.0425710566037736,-0.027812641509433963,-0.022776470588235294,-0.036116754716981135
1981-08,-0.08168992307692305,-0.08199809615384616,-0.1029016346153846,-0.048801230769230756,-0.06259059615384616,-0.07033973076923077,-0.037302433962264146,-0.03339244230769231,-0.03800117307692308
1981-09,-0.07329843396226415,-0.082529,-0.056528830188679234,-0.08364041509433963,-0.0578053076923077,-0.032042365384615384,-0.028987471698113214,-0.021279403846153847,-0.02938345283018868
1981-10,0.1279109245283019,0.04287218867924529,0.07434245283018868,0.033764301886792455,0.020191500000000005,0.047237962264150946,0.04622088679245284,0.050406603773584906,0.07688596226415095
1981-11,0.0420775283018868,0.034529788461538466,0.04935615094339622,0.05643764150943396,0.05466855769230769,0.04763686538461538,0.03621754716981133,0.04501663461538462,0.018401773584905662
1981-12,-0.029366735849056604,-0.009806442307692308,-0.02211649056603774,-0.03167967924528302,-0.00638523076923077,-0.01527523076923077,-0.01063432075471698,-0.028204211538461536,-0.01623656603773585
1982-01,-0.046153,-0.03634405769230769,-0.020279000000000005,-0.03770290566037735,-0.031426326923076925,-0.02430494230769231,0.017656792452830188,0.014528901960784312,0.006869301886792455
